Year,Region,Round,Game,Team_A,Team_A_Seed,Team_A_Score,Team_B,Team_B_Seed,Team_B_Score,Winner,Team_A_Rank,Team_A_Conference,Team_A_W-L,Team_A_NetRtg,Team_A_ORtg,Team_A_DRtg,Team_A_AdjT,Team_A_Luck,Team_A_Strength_of_Schedule_NetRtg,Team_A_Strength_of_Schedule_ORtg,Team_A_Strength_of_Schedule_DRtg,Team_A_NCSOS_NetRtg,Team_B_Rank,Team_B_Conference,Team_B_W-L,Team_B_NetRtg,Team_B_ORtg,Team_B_DRtg,Team_B_AdjT,Team_B_Luck,Team_B_Strength_of_Schedule_NetRtg,Team_B_Strength_of_Schedule_ORtg,Team_B_Strength_of_Schedule_DRtg,Team_B_NCSOS_NetRtg,NetRtg_diff,ORtg_diff,DRtg_diff,AdjT_diff,Luck_diff,Strength_of_Schedule_NetRtg_diff,diff_NetRtg,diff_ORtg,diff_DRtg,diff_AdjT,diff_Luck,diff_Strength_of_Schedule_NetRtg,diff_Strength_of_Schedule_ORtg,diff_Strength_of_Schedule_DRtg,diff_NCSOS_NetRtg
2016,East,2,2,Indiana,5,73.0,Kentucky,4,67.0,1.0,11,B10,27-8,23.05,121.7,98.7,68.2,0.0,6.4,108.8,102.4,-3.12,6,SEC,27-9,25.14,121.8,96.6,67.4,-0.046,8.37,108.6,100.3,3.19,-2.09,-0.0999999999999943,2.1000000000000085,0.7999999999999972,0.046,-1.9699999999999989,-2.09,-0.09999999999999432,2.1000000000000085,0.7999999999999972,0.046,-1.9699999999999989,0.20000000000000284,2.1000000000000085,-6.3100000000000005
2016,East,2,3,Notre Dame,6,76.0,Stephen F. Austin,14,75.0,1.0,36,ACC,24-12,16.6,120.6,104.0,64.6,0.054,10.75,111.3,100.5,-1.64,41,Slnd,28-6,15.62,112.2,96.6,67.3,0.007,-5.88,102.7,108.6,4.79,0.9800000000000022,8.399999999999991,7.400000000000006,-2.700000000000003,0.047,16.63,0.9800000000000022,8.399999999999991,7.400000000000006,-2.700000000000003,0.047,16.63,8.599999999999994,-8.099999999999994,-6.43
2016,East,2,4,Wisconsin,7,66.0,Xavier,2,63.0,1.0,38,B10,22-13,16.55,110.1,93.6,63.3,-0.022,9.57,110.3,100.7,1.24,14,BE,28-6,22.52,117.1,94.6,71.9,0.047,8.16,108.2,100.0,1.73,-5.969999999999999,-7.0,-1.0,-8.600000000000009,-0.069,1.41,-5.969999999999999,-7.0,-1.0,-8.600000000000009,-0.069,1.4100000000000001,2.0999999999999943,0.7000000000000028,-0.49
2016,East,3,2,Notre Dame,6,61.0,Wisconsin,7,56.0,1.0,36,ACC,24-12,16.6,120.6,104.0,64.6,0.054,10.75,111.3,100.5,-1.64,38,B10,22-13,16.55,110.1,93.6,63.3,-0.022,9.57,110.3,100.7,1.24,0.0500000000000007,10.5,10.400000000000006,1.2999999999999972,0.076,1.1799999999999995,0.05000000000000071,10.5,10.400000000000006,1.2999999999999972,0.076,1.1799999999999997,1.0,-0.20000000000000284,-2.88
2016,Midwest,1,1,Virginia,1,81.0,Hampton,16,45.0,1.0,4,ACC,29-8,29.64,120.6,91.0,61.3,-0.04,12.67,112.1,99.5,4.98,248,MEAC,21-11,-7.4,99.8,107.2,71.2,0.157,-9.75,98.9,108.7,1.91,37.04,20.8,-16.200000000000003,-9.900000000000006,-0.197,22.42,37.04,20.799999999999997,-16.200000000000003,-9.900000000000006,-0.197,22.42,13.199999999999989,-9.200000000000003,3.0700000000000003
2016,Midwest,1,2,Texas Tech,8,61.0,Butler,9,71.0,0.0,54,B12,19-13,13.78,113.2,99.4,66.0,0.028,10.66,110.4,99.7,0.62,30,BE,22-11,17.27,118.0,100.7,67.9,-0.009,8.1,108.5,100.4,-4.1,-3.49,-4.799999999999997,-1.2999999999999972,-1.9000000000000057,0.037,2.5600000000000005,-3.49,-4.799999999999997,-1.2999999999999972,-1.9000000000000057,0.037,2.5600000000000005,1.9000000000000057,-0.7000000000000028,4.72
2016,Midwest,1,5,Seton Hall,6,52.0,Gonzaga,11,68.0,0.0,29,BE,25-9,18.27,111.1,92.9,69.7,0.016,8.55,108.5,100.0,-2.92,21,WCC,28-8,20.82,116.3,95.5,67.3,-0.038,3.51,107.3,103.8,6.12,-2.5500000000000007,-5.200000000000003,-2.5999999999999943,2.4000000000000057,0.054,5.040000000000001,-2.5500000000000007,-5.200000000000003,-2.5999999999999943,2.4000000000000057,0.054,5.040000000000001,1.2000000000000028,-3.799999999999997,-9.04
2016,Midwest,1,7,Dayton,7,51.0,Syracuse,10,70.0,0.0,59,A10,25-8,12.63,106.6,94.0,67.8,0.082,3.89,107.3,103.4,2.58,27,ACC,23-14,18.57,112.7,94.1,65.0,-0.027,10.21,110.9,100.7,-0.82,-5.94,-6.1000000000000085,-0.0999999999999943,2.799999999999997,0.109,-6.32,-5.9399999999999995,-6.1000000000000085,-0.09999999999999432,2.799999999999997,0.109,-6.32,-3.6000000000000085,2.700000000000003,3.4
2016,Midwest,2,1,Virginia,1,77.0,Butler,9,69.0,1.0,4,ACC,29-8,29.64,120.6,91.0,61.3,-0.04,12.67,112.1,99.5,4.98,30,BE,22-11,17.27,118.0,100.7,67.9,-0.009,8.1,108.5,100.4,-4.1,12.37,2.5999999999999943,-9.700000000000005,-6.6000000000000085,-0.031,4.57,12.370000000000001,2.5999999999999943,-9.700000000000003,-6.6000000000000085,-0.031,4.57,3.5999999999999943,-0.9000000000000057,9.08
2016,Midwest,2,3,Gonzaga,11,82.0,Utah,3,59.0,1.0,21,WCC,28-8,20.82,116.3,95.5,67.3,-0.038,3.51,107.3,103.8,6.12,33,P12,27-9,16.79,115.6,98.8,65.3,0.112,9.79,109.8,100.0,1.9,4.030000000000001,0.7000000000000028,-3.299999999999997,2.0,-0.15,-6.279999999999999,4.030000000000001,0.7000000000000028,-3.299999999999997,2.0,-0.15,-6.279999999999999,-2.5,3.799999999999997,4.220000000000001
2016,Midwest,2,4,Syracuse,10,75.0,Middle Tennessee,15,50.0,1.0,27,ACC,23-14,18.57,112.7,94.1,65.0,-0.027,10.21,110.9,100.7,-0.82,119,CUSA,25-10,4.76,104.6,99.9,67.6,0.088,-0.58,105.5,106.1,2.11,13.81,8.100000000000009,-5.800000000000011,-2.5999999999999943,-0.1149999999999999,10.79,13.81,8.100000000000009,-5.800000000000011,-2.5999999999999943,-0.11499999999999999,10.790000000000001,5.400000000000006,-5.3999999999999915,-2.9299999999999997
2016,Midwest,3,2,Gonzaga,11,60.0,Syracuse,10,63.0,0.0,21,WCC,28-8,20.82,116.3,95.5,67.3,-0.038,3.51,107.3,103.8,6.12,27,ACC,23-14,18.57,112.7,94.1,65.0,-0.027,10.21,110.9,100.7,-0.82,2.25,3.5999999999999943,1.4000000000000057,2.299999999999997,-0.011,-6.700000000000001,2.25,3.5999999999999943,1.4000000000000057,2.299999999999997,-0.011,-6.700000000000001,-3.6000000000000085,3.0999999999999943,6.94
2016,Midwest,4,1,Virginia,1,62.0,Syracuse,10,68.0,0.0,4,ACC,29-8,29.64,120.6,91.0,61.3,-0.04,12.67,112.1,99.5,4.98,27,ACC,23-14,18.57,112.7,94.1,65.0,-0.027,10.21,110.9,100.7,-0.82,11.07,7.899999999999991,-3.0999999999999943,-3.700000000000003,-0.013,2.459999999999999,11.07,7.8999999999999915,-3.0999999999999943,-3.700000000000003,-0.013000000000000001,2.459999999999999,1.1999999999999886,-1.2000000000000028,5.800000000000001
2016,South,1,1,Kansas,1,105.0,Austin Peay,16,79.0,1.0,3,B12,33-5,29.67,120.0,90.4,69.0,0.044,12.61,111.4,98.8,3.62,217,OVC,18-18,-5.1,104.5,109.6,69.5,0.061,-2.92,105.1,108.0,-0.19,34.77,15.5,-19.19999999999999,-0.5,-0.017,15.53,34.77,15.5,-19.19999999999999,-0.5,-0.017,15.53,6.300000000000011,-9.200000000000003,3.81
2016,South,1,3,Maryland,5,79.0,South Dakota State,12,74.0,1.0,22,B10,27-9,20.25,116.2,95.9,67.4,0.016,8.6,109.2,100.6,-1.86,80,Sum,26-8,9.57,111.4,101.8,68.3,0.004,-0.23,104.6,104.8,1.91,10.68,4.799999999999997,-5.899999999999992,-0.8999999999999915,0.012,8.83,10.68,4.799999999999997,-5.8999999999999915,-0.8999999999999915,0.012,8.83,4.6000000000000085,-4.200000000000003,-3.77
2016,South,1,4,California,4,66.0,Hawaii,13,77.0,0.0,28,P12,23-11,18.32,112.5,94.2,68.1,-0.053,7.65,109.4,101.8,-2.58,60,BW,28-6,12.16,108.2,96.1,70.6,0.013,-2.32,102.5,104.9,-8.92,6.16,4.299999999999997,-1.8999999999999917,-2.5,-0.066,9.97,6.16,4.299999999999997,-1.8999999999999915,-2.5,-0.066,9.97,6.900000000000006,-3.1000000000000085,6.34
2016,South,1,6,Miami (FL),3,79.0,Buffalo,14,72.0,1.0,15,ACC,27-8,22.44,119.4,96.9,65.9,0.077,11.67,111.6,99.9,2.63,138,MAC,20-15,2.95,105.9,102.9,72.1,0.044,0.97,106.5,105.6,2.0,19.49,13.5,-6.0,-6.199999999999989,0.033,10.7,19.490000000000002,13.5,-6.0,-6.199999999999989,0.033,10.7,5.099999999999994,-5.699999999999989,0.6299999999999999
2016,South,1,7,Iowa,7,72.0,Temple,10,70.0,1.0,23,B10,22-11,20.24,116.1,95.9,68.8,-0.071,9.12,110.2,101.1,1.28,86,Amer,21-12,8.82,107.0,98.1,65.9,0.095,6.33,107.8,101.5,3.7,11.419999999999998,9.099999999999994,-2.1999999999999886,2.8999999999999915,-0.1659999999999999,2.789999999999999,11.419999999999998,9.099999999999994,-2.1999999999999886,2.8999999999999915,-0.16599999999999998,2.789999999999999,2.4000000000000057,-0.4000000000000057,-2.42
2016,South,1,8,Villanova,2,86.0,UNC Asheville,15,56.0,1.0,1,BE,35-5,32.01,122.8,90.8,66.0,0.023,10.74,110.5,99.7,2.98,131,BSth,22-12,3.44,103.6,100.1,70.1,-0.008,-4.12,103.4,107.5,2.64,28.57,19.200000000000003,-9.299999999999995,-4.099999999999994,0.031,14.86,28.569999999999997,19.200000000000003,-9.299999999999997,-4.099999999999994,0.031,14.86,7.099999999999994,-7.799999999999997,0.33999999999999986
2016,South,2,2,Maryland,5,73.0,Hawaii,13,60.0,1.0,22,B10,27-9,20.25,116.2,95.9,67.4,0.016,8.6,109.2,100.6,-1.86,60,BW,28-6,12.16,108.2,96.1,70.6,0.013,-2.32,102.5,104.9,-8.92,8.09,8.0,-0.1999999999999886,-3.1999999999999886,0.003,10.92,8.09,8.0,-0.19999999999998863,-3.1999999999999886,0.003000000000000001,10.92,6.700000000000003,-4.300000000000011,7.06
2016,South,2,4,Iowa,7,68.0,Villanova,2,87.0,0.0,23,B10,22-11,20.24,116.1,95.9,68.8,-0.071,9.12,110.2,101.1,1.28,1,BE,35-5,32.01,122.8,90.8,66.0,0.023,10.74,110.5,99.7,2.98,-11.77,-6.700000000000003,5.1000000000000085,2.799999999999997,-0.094,-1.620000000000001,-11.77,-6.700000000000003,5.1000000000000085,2.799999999999997,-0.094,-1.620000000000001,-0.29999999999999716,1.3999999999999915,-1.7
2016,South,3,1,Kansas,1,79.0,Maryland,5,63.0,1.0,3,B12,33-5,29.67,120.0,90.4,69.0,0.044,12.61,111.4,98.8,3.62,22,B10,27-9,20.25,116.2,95.9,67.4,0.016,8.6,109.2,100.6,-1.86,9.420000000000002,3.799999999999997,-5.5,1.5999999999999943,0.0279999999999999,4.01,9.420000000000002,3.799999999999997,-5.5,1.5999999999999943,0.027999999999999997,4.01,2.200000000000003,-1.7999999999999972,5.48
2016,South,3,2,Miami (FL),3,69.0,Villanova,2,92.0,0.0,15,ACC,27-8,22.44,119.4,96.9,65.9,0.077,11.67,111.6,99.9,2.63,1,BE,35-5,32.01,122.8,90.8,66.0,0.023,10.74,110.5,99.7,2.98,-9.569999999999997,-3.3999999999999915,6.1000000000000085,-0.0999999999999943,0.054,0.9299999999999996,-9.569999999999997,-3.3999999999999915,6.1000000000000085,-0.09999999999999432,0.054,0.9299999999999997,1.0999999999999943,0.20000000000000284,-0.3500000000000001
2016,South,4,1,Kansas,1,59.0,Villanova,2,64.0,0.0,3,B12,33-5,29.67,120.0,90.4,69.0,0.044,12.61,111.4,98.8,3.62,1,BE,35-5,32.01,122.8,90.8,66.0,0.023,10.74,110.5,99.7,2.98,-2.3399999999999963,-2.799999999999997,-0.3999999999999915,3.0,0.0209999999999999,1.8699999999999992,-2.3399999999999963,-2.799999999999997,-0.3999999999999915,3.0,0.020999999999999998,1.8699999999999992,0.9000000000000057,-0.9000000000000057,0.6400000000000001
2016,West,1,1,Oregon,1,91.0,Holy Cross,16,52.0,1.0,12,P12,31-7,22.68,119.1,96.4,68.1,0.041,9.06,109.0,100.0,1.04,285,Pat,15-20,-11.39,97.1,108.5,63.6,0.065,-6.09,101.9,108.0,-6.27,34.07,22.0,-12.099999999999994,4.499999999999993,-0.024,15.15,34.07,22.0,-12.099999999999994,4.499999999999993,-0.024,15.15,7.099999999999994,-8.0,7.31
2016,West,1,3,Baylor,5,75.0,Yale,12,79.0,0.0,24,B12,22-12,19.06,118.9,99.8,66.6,-0.012,11.21,109.7,98.4,-3.12,47,Ivy,23-7,14.33,110.4,96.0,66.0,0.026,-0.85,105.5,106.4,-1.0,4.729999999999999,8.5,3.799999999999997,0.5999999999999943,-0.038,12.06,4.729999999999999,8.5,3.799999999999997,0.5999999999999943,-0.038,12.06,4.200000000000003,-8.0,-2.12
2016,West,1,4,Duke,4,93.0,UNC Wilmington,13,85.0,1.0,17,ACC,25-11,21.87,121.9,100.0,67.7,-0.026,11.23,112.0,100.7,3.52,83,CAA,25-8,9.21,110.7,101.5,70.3,0.033,0.85,105.7,104.9,-3.9,12.66,11.200000000000005,-1.5,-2.5999999999999943,-0.059,10.38,12.66,11.200000000000003,-1.5,-2.5999999999999943,-0.059,10.38,6.299999999999997,-4.200000000000003,7.42
2016,West,1,5,Texas,6,72.0,Northern Iowa,11,75.0,0.0,39,B12,20-13,16.19,113.0,96.8,65.3,0.022,12.54,111.5,99.0,5.55,67,MVC,23-13,11.13,109.6,98.5,62.9,0.013,4.8,106.1,101.3,7.57,5.0600000000000005,3.4000000000000057,-1.7000000000000028,2.3999999999999986,0.009,7.739999999999999,5.0600000000000005,3.4000000000000057,-1.7000000000000028,2.3999999999999986,0.009,7.739999999999999,5.400000000000006,-2.299999999999997,-2.0200000000000005
2016,West,1,6,Texas A&M,3,92.0,Green Bay,14,65.0,1.0,18,SEC,28-9,21.26,113.8,92.5,67.1,0.006,8.48,109.6,101.1,3.15,127,Horz,23-13,3.74,108.3,104.6,76.2,0.057,0.11,104.4,104.3,1.92,17.520000000000003,5.5,-12.099999999999994,-9.100000000000009,-0.051,8.370000000000001,17.520000000000003,5.5,-12.099999999999994,-9.100000000000009,-0.051000000000000004,8.370000000000001,5.199999999999989,-3.200000000000003,1.23
2016,West,1,8,Oklahoma,2,82.0,Cal State Bakersfield,15,68.0,1.0,10,B12,29-8,23.78,117.9,94.1,69.8,0.082,13.05,111.5,98.5,2.7,110,WAC,24-9,6.26,104.0,97.8,67.6,-0.003,-6.5,100.6,107.1,-2.99,17.520000000000003,13.900000000000006,-3.700000000000003,2.200000000000003,0.085,19.55,17.520000000000003,13.900000000000006,-3.700000000000003,2.200000000000003,0.085,19.55,10.900000000000006,-8.599999999999994,5.69
2016,West,2,2,Yale,12,64.0,Duke,4,71.0,0.0,47,Ivy,23-7,14.33,110.4,96.0,66.0,0.026,-0.85,105.5,106.4,-1.0,17,ACC,25-11,21.87,121.9,100.0,67.7,-0.026,11.23,112.0,100.7,3.52,-7.540000000000001,-11.5,-4.0,-1.7000000000000028,0.052,-12.08,-7.540000000000001,-11.5,-4.0,-1.7000000000000028,0.052,-12.08,-6.5,5.700000000000003,-4.52
2016,West,2,3,Northern Iowa,11,88.0,Texas A&M,3,92.0,0.0,67,MVC,23-13,11.13,109.6,98.5,62.9,0.013,4.8,106.1,101.3,7.57,18,SEC,28-9,21.26,113.8,92.5,67.1,0.006,8.48,109.6,101.1,3.15,-10.13,-4.200000000000003,6.0,-4.199999999999996,0.0069999999999999,-3.6800000000000006,-10.13,-4.200000000000003,6.0,-4.199999999999996,0.006999999999999999,-3.6800000000000006,-3.5,0.20000000000000284,4.42
2016,West,2,4,VCU,10,81.0,Oklahoma,2,85.0,0.0,31,A10,25-11,17.07,112.1,95.0,69.6,-0.07,3.82,107.3,103.5,0.95,10,B12,29-8,23.78,117.9,94.1,69.8,0.082,13.05,111.5,98.5,2.7,-6.710000000000001,-5.800000000000011,0.9000000000000057,-0.2000000000000028,-0.152,-9.23,-6.710000000000001,-5.800000000000011,0.9000000000000057,-0.20000000000000284,-0.15200000000000002,-9.23,-4.200000000000003,5.0,-1.7500000000000002
2016,West,3,1,Oregon,1,82.0,Duke,4,68.0,1.0,12,P12,31-7,22.68,119.1,96.4,68.1,0.041,9.06,109.0,100.0,1.04,17,ACC,25-11,21.87,121.9,100.0,67.7,-0.026,11.23,112.0,100.7,3.52,0.8099999999999987,-2.800000000000012,-3.5999999999999943,0.3999999999999915,0.067,-2.17,0.8099999999999987,-2.8000000000000114,-3.5999999999999943,0.3999999999999915,0.067,-2.17,-3.0,-0.7000000000000028,-2.48
2016,West,3,2,Texas A&M,3,63.0,Oklahoma,2,77.0,0.0,18,SEC,28-9,21.26,113.8,92.5,67.1,0.006,8.48,109.6,101.1,3.15,10,B12,29-8,23.78,117.9,94.1,69.8,0.082,13.05,111.5,98.5,2.7,-2.52,-4.1000000000000085,-1.5999999999999943,-2.700000000000003,-0.076,-4.57,-2.5199999999999996,-4.1000000000000085,-1.5999999999999943,-2.700000000000003,-0.076,-4.57,-1.9000000000000057,2.5999999999999943,0.44999999999999973
2016,West,4,1,Oregon,1,68.0,Oklahoma,2,80.0,0.0,12,P12,31-7,22.68,119.1,96.4,68.1,0.041,9.06,109.0,100.0,1.04,10,B12,29-8,23.78,117.9,94.1,69.8,0.082,13.05,111.5,98.5,2.7,-1.1000000000000014,1.1999999999999886,2.300000000000012,-1.7000000000000028,-0.041,-3.99,-1.1000000000000014,1.1999999999999886,2.3000000000000114,-1.7000000000000028,-0.041,-3.99,-2.5,1.5,-1.6600000000000001
2016,National,1,1,Villanova,2,95.0,Oklahoma,2,51.0,1.0,1,BE,35-5,32.01,122.8,90.8,66.0,0.023,10.74,110.5,99.7,2.98,10,B12,29-8,23.78,117.9,94.1,69.8,0.082,13.05,111.5,98.5,2.7,8.229999999999997,4.899999999999992,-3.299999999999997,-3.799999999999997,-0.059,-2.3100000000000005,8.229999999999997,4.8999999999999915,-3.299999999999997,-3.799999999999997,-0.059000000000000004,-2.3100000000000005,-1.0,1.2000000000000028,0.2799999999999998
2017,East,1,1,Villanova,1,76.0,Mount St. Mary's,16,56.0,1.0,2,BE,32-4,29.88,122.4,92.5,64.1,0.01,9.33,109.8,100.5,3.55,209,NEC,20-16,-3.86,99.5,103.4,66.8,0.074,-4.49,102.0,106.5,11.52,33.74,22.90000000000001,-10.900000000000006,-2.700000000000003,-0.064,13.82,33.74,22.900000000000006,-10.900000000000006,-2.700000000000003,-0.064,13.82,7.799999999999997,-6.0,-7.97
2017,East,1,2,Wisconsin,8,84.0,Virginia Tech,9,74.0,1.0,21,B10,27-10,22.99,115.1,92.1,63.4,-0.003,10.0,110.6,100.6,-1.29,50,ACC,22-11,13.8,117.3,103.5,68.4,0.053,8.23,110.0,101.7,-7.98,9.189999999999998,-2.200000000000003,-11.400000000000006,-5.000000000000007,-0.056,1.7699999999999996,9.189999999999998,-2.200000000000003,-11.400000000000006,-5.000000000000007,-0.056,1.7699999999999996,0.5999999999999943,-1.1000000000000085,6.69
2017,East,1,3,Virginia,5,76.0,UNC Wilmington,12,71.0,1.0,12,ACC,23-11,24.29,112.2,88.0,59.2,-0.03,11.68,111.5,99.8,2.29,59,CAA,29-6,12.46,118.0,105.5,70.3,0.039,0.4,105.1,104.7,2.17,11.829999999999998,-5.799999999999997,-17.5,-11.099999999999994,-0.069,11.28,11.829999999999998,-5.799999999999997,-17.5,-11.099999999999994,-0.069,11.28,6.400000000000006,-4.900000000000006,0.1200000000000001
2017,East,1,5,SMU,6,65.0,USC,11,66.0,0.0,11,Amer,30-5,24.73,119.8,95.0,63.5,0.003,3.25,105.3,102.1,-0.92,53,P12,26-10,13.45,114.2,100.7,68.7,0.079,5.49,108.8,103.3,-3.37,11.28,5.599999999999994,-5.700000000000003,-5.200000000000003,-0.076,-2.24,11.280000000000001,5.599999999999994,-5.700000000000003,-5.200000000000003,-0.076,-2.24,-3.5,-1.2000000000000028,2.45
2017,East,1,6,Baylor,3,91.0,New Mexico State,14,73.0,1.0,13,B12,27-8,24.23,117.1,92.9,63.7,0.023,13.08,111.7,98.6,1.67,84,WAC,28-6,7.89,110.5,102.6,67.9,0.063,-4.52,101.0,105.6,-4.82,16.34,6.599999999999994,-9.699999999999989,-4.200000000000003,-0.04,17.6,16.34,6.599999999999994,-9.699999999999989,-4.200000000000003,-0.04,17.6,10.700000000000003,-7.0,6.49
2017,East,1,7,South Carolina,7,93.0,Marquette,10,73.0,1.0,24,SEC,26-11,20.8,108.9,88.1,68.6,-0.005,10.63,110.2,99.5,1.93,32,BE,19-13,16.58,120.8,104.2,70.1,-0.058,9.03,109.1,100.1,-2.16,4.220000000000002,-11.899999999999991,-16.10000000000001,-1.5,0.053,1.6000000000000014,4.220000000000002,-11.899999999999991,-16.10000000000001,-1.5,0.053000000000000005,1.6000000000000014,1.1000000000000085,-0.5999999999999943,4.09
2017,East,1,8,Duke,2,87.0,Troy,15,65.0,1.0,14,ACC,28-9,24.17,121.0,96.8,68.3,0.014,11.43,111.0,99.6,0.03,137,SB,22-15,2.04,109.7,107.6,68.1,-0.023,-2.86,102.4,105.3,-6.78,22.130000000000003,11.299999999999995,-10.799999999999995,0.2000000000000028,0.037,14.29,22.130000000000003,11.299999999999997,-10.799999999999997,0.20000000000000284,0.037,14.29,8.599999999999994,-5.700000000000003,6.8100000000000005
2017,East,2,1,Villanova,1,62.0,Wisconsin,8,65.0,0.0,2,BE,32-4,29.88,122.4,92.5,64.1,0.01,9.33,109.8,100.5,3.55,21,B10,27-10,22.99,115.1,92.1,63.4,-0.003,10.0,110.6,100.6,-1.29,6.890000000000001,7.300000000000011,0.4000000000000057,0.6999999999999957,0.013,-0.6699999999999999,6.890000000000001,7.300000000000011,0.4000000000000057,0.6999999999999957,0.013000000000000001,-0.6699999999999999,-0.7999999999999972,-0.09999999999999432,4.84
2017,East,2,2,Virginia,5,39.0,Florida,4,65.0,0.0,12,ACC,23-11,24.29,112.2,88.0,59.2,-0.03,11.68,111.5,99.8,2.29,5,SEC,27-9,27.5,116.9,89.5,69.0,-0.041,12.46,110.3,97.8,8.19,-3.210000000000001,-4.700000000000003,-1.5,-9.799999999999995,0.011,-0.7800000000000011,-3.210000000000001,-4.700000000000003,-1.5,-9.799999999999997,0.011000000000000003,-0.7800000000000011,1.2000000000000028,2.0,-5.8999999999999995
2017,East,2,3,USC,11,78.0,Baylor,3,82.0,0.0,53,P12,26-10,13.45,114.2,100.7,68.7,0.079,5.49,108.8,103.3,-3.37,13,B12,27-8,24.23,117.1,92.9,63.7,0.023,13.08,111.7,98.6,1.67,-10.78,-2.8999999999999915,7.799999999999997,5.0,0.056,-7.59,-10.780000000000001,-2.8999999999999915,7.799999999999997,5.0,0.056,-7.59,-2.9000000000000057,4.700000000000003,-5.04
2017,East,2,4,South Carolina,7,88.0,Duke,2,81.0,1.0,24,SEC,26-11,20.8,108.9,88.1,68.6,-0.005,10.63,110.2,99.5,1.93,14,ACC,28-9,24.17,121.0,96.8,68.3,0.014,11.43,111.0,99.6,0.03,-3.370000000000001,-12.099999999999994,-8.700000000000003,0.2999999999999971,-0.019,-0.7999999999999989,-3.370000000000001,-12.099999999999994,-8.700000000000003,0.29999999999999716,-0.019,-0.7999999999999989,-0.7999999999999972,-0.09999999999999432,1.9
2017,East,3,1,Wisconsin,8,83.0,Florida,4,84.0,0.0,21,B10,27-10,22.99,115.1,92.1,63.4,-0.003,10.0,110.6,100.6,-1.29,5,SEC,27-9,27.5,116.9,89.5,69.0,-0.041,12.46,110.3,97.8,8.19,-4.510000000000002,-1.8000000000000114,2.5999999999999943,-5.600000000000001,0.038,-2.460000000000001,-4.510000000000002,-1.8000000000000114,2.5999999999999943,-5.600000000000001,0.038,-2.460000000000001,0.29999999999999716,2.799999999999997,-9.48
2017,East,3,2,Baylor,3,50.0,South Carolina,7,70.0,0.0,13,B12,27-8,24.23,117.1,92.9,63.7,0.023,13.08,111.7,98.6,1.67,24,SEC,26-11,20.8,108.9,88.1,68.6,-0.005,10.63,110.2,99.5,1.93,3.43,8.199999999999989,4.800000000000011,-4.899999999999992,0.028,2.4499999999999997,3.4299999999999997,8.199999999999989,4.800000000000011,-4.8999999999999915,0.028,2.4499999999999993,1.5,-0.9000000000000057,-0.26
2017,East,4,1,Florida,4,70.0,South Carolina,7,77.0,0.0,5,SEC,27-9,27.5,116.9,89.5,69.0,-0.041,12.46,110.3,97.8,8.19,24,SEC,26-11,20.8,108.9,88.1,68.6,-0.005,10.63,110.2,99.5,1.93,6.699999999999999,8.0,1.4000000000000057,0.4000000000000057,-0.036,1.83,6.699999999999999,8.0,1.4000000000000057,0.4000000000000057,-0.036000000000000004,1.83,0.09999999999999432,-1.7000000000000028,6.26
2017,Midwest,1,4,Purdue,4,80.0,Vermont,13,70.0,1.0,19,B10,27-8,23.12,117.0,93.9,69.1,0.016,9.0,109.6,100.6,-2.38,63,AE,29-6,11.67,111.1,99.4,64.5,0.053,-4.42,103.0,107.4,1.65,11.45,5.900000000000006,-5.5,4.599999999999994,-0.037,13.42,11.450000000000001,5.900000000000006,-5.5,4.599999999999994,-0.037,13.42,6.599999999999994,-6.800000000000011,-4.029999999999999
2017,Midwest,1,5,Creighton,6,72.0,Rhode Island,11,84.0,0.0,28,BE,25-10,18.83,115.3,96.5,71.2,0.004,8.97,110.3,101.3,-1.24,34,A10,25-10,16.26,111.5,95.2,66.4,-0.033,4.27,106.8,102.5,1.62,2.5699999999999967,3.799999999999997,1.2999999999999972,4.799999999999997,0.037,4.700000000000001,2.5699999999999967,3.799999999999997,1.2999999999999972,4.799999999999997,0.037000000000000005,4.700000000000001,3.5,-1.2000000000000028,-2.8600000000000003
2017,Midwest,1,6,Oregon,3,93.0,Iona,14,77.0,1.0,10,P12,33-6,25.02,118.2,93.2,67.0,0.034,8.05,109.2,101.2,0.51,117,MAAC,22-13,4.2,110.8,106.6,70.6,0.013,-1.94,103.7,105.7,-0.05,20.82,7.400000000000006,-13.399999999999991,-3.5999999999999943,0.021,9.99,20.82,7.400000000000006,-13.399999999999991,-3.5999999999999943,0.021000000000000005,9.99,5.5,-4.5,0.56
2017,Midwest,1,8,Louisville,2,78.0,Jacksonville State,15,63.0,1.0,9,ACC,25-9,25.51,117.2,91.7,67.9,-0.023,11.14,111.6,100.5,4.2,157,OVC,20-15,0.63,105.8,105.2,63.6,0.028,-1.68,104.2,105.9,0.61,24.880000000000003,11.400000000000006,-13.5,4.300000000000004,-0.051,12.82,24.880000000000003,11.400000000000006,-13.5,4.300000000000004,-0.051000000000000004,12.82,7.3999999999999915,-5.400000000000006,3.5900000000000003
2017,Midwest,2,3,Rhode Island,11,72.0,Oregon,3,75.0,0.0,34,A10,25-10,16.26,111.5,95.2,66.4,-0.033,4.27,106.8,102.5,1.62,10,P12,33-6,25.02,118.2,93.2,67.0,0.034,8.05,109.2,101.2,0.51,-8.759999999999998,-6.700000000000003,2.0,-0.5999999999999943,-0.067,-3.780000000000001,-8.759999999999998,-6.700000000000003,2.0,-0.5999999999999943,-0.067,-3.780000000000001,-2.4000000000000057,1.2999999999999972,1.11
